season,year,medal,country_code,country,games,sport,event_gender,event_name
Summer,2024,Bronze,IND,India,2024 Paris,Shooting,Men's,50m rifle 3 positions
Summer,2024,Gold,CHN,China,2024 Paris,Shooting,Men's,25m rapid fire pistol
Summer,2024,Silver,KOR,Korea Republic,2024 Paris,Shooting,Men's,25m rapid fire pistol
Summer,2024,Bronze,CHN,China,2024 Paris,Shooting,Men's,25m rapid fire pistol
Summer,2024,Gold,USA,United States,2024 Paris,Shooting,Men's,Skeet
Summer,2024,Silver,USA,United States,2024 Paris,Shooting,Men's,Skeet
Summer,2024,Bronze,TPE,Chinese Taipei,2024 Paris,Shooting,Men's,Skeet
Summer,2024,Gold,GBR,Great Britain,2024 Paris,Shooting,Men's,Trap
Summer,2024,Silver,CHN,China,2024 Paris,Shooting,Men's,Trap
Summer,2024,Bronze,GUA,Guatemala,2024 Paris,Shooting,Men's,Trap
Summer,2024,Gold,KOR,Korea Republic,2024 Paris,Shooting,Women's,10m air rifle
Summer,2024,Silver,CHN,China,2024 Paris,Shooting,Women's,10m air rifle
Summer,2024,Bronze,SUI,Switzerland,2024 Paris,Shooting,Women's,10m air rifle
Summer,2024,Gold,KOR,Korea Republic,2024 Paris,Shooting,Women's,10m air pistol
Summer,2024,Silver,KOR,Korea Republic,2024 Paris,Shooting,Women's,10m air pistol
Summer,2024,Bronze,IND,India,2024 Paris,Shooting,Women's,10m air pistol
Summer,2024,Gold,SUI,Switzerland,2024 Paris,Shooting,Women's,50m rifle 3 positions
Summer,2024,Silver,USA,United States,2024 Paris,Shooting,Women's,50m rifle 3 positions
Summer,2024,Bronze,CHN,China,2024 Paris,Shooting,Women's,50m rifle 3 positions
Summer,2024,Gold,KOR,Korea Republic,2024 Paris,Shooting,Women's,25m pistol
Summer,2024,Silver,FRA,France,2024 Paris,Shooting,Women's,25m pistol
Summer,2024,Bronze,HUN,Hungary,2024 Paris,Shooting,Women's,25m pistol
Summer,2024,Gold,CHI,Chile,2024 Paris,Shooting,Women's,Skeet
Summer,2024,Silver,GBR,Great Britain,2024 Paris,Shooting,Women's,Skeet
Summer,2024,Bronze,USA,United States,2024 Paris,Shooting,Women's,Skeet
Summer,2024,Gold,GUA,Guatemala,2024 Paris,Shooting,Women's,Trap
Summer,2024,Silver,ITA,Italy,2024 Paris,Shooting,Women's,Trap
Summer,2024,Bronze,AUS,Australia,2024 Paris,Shooting,Women's,Trap
Summer,2024,Gold,CHN,China,2024 Paris,Shooting,Mixed,10m air rifle team
Summer,2024,Silver,KOR,Korea Republic,2024 Paris,Shooting,Mixed,10m air rifle team
Summer,2024,Bronze,KAZ,Kazakhstan,2024 Paris,Shooting,Mixed,10m air rifle team
Summer,2024,Gold,SRB,Serbia,2024 Paris,Shooting,Mixed,10m air pistol team
Summer,2024,Silver,TUR,Turkey,2024 Paris,Shooting,Mixed,10m air pistol team
Summer,2024,Bronze,IND,India,2024 Paris,Shooting,Mixed,10m air pistol team
Summer,2024,Gold,ITA,Italy,2024 Paris,Shooting,Mixed,Skeet team
Summer,2024,Silver,USA,United States,2024 Paris,Shooting,Mixed,Skeet team
Summer,2024,Bronze,CHN,China,2024 Paris,Shooting,Mixed,Skeet team
Summer,2024,Gold,AUS,Australia,2024 Paris,Skateboarding,Men's,Park
Summer,2024,Silver,USA,United States,2024 Paris,Skateboarding,Men's,Park
Summer,2024,Bronze,BRA,Brazil,2024 Paris,Skateboarding,Men's,Park
Summer,2024,Gold,JPN,Japan,2024 Paris,Skateboarding,Men's,Street
Summer,2024,Silver,USA,United States,2024 Paris,Skateboarding,Men's,Street
Summer,2024,Bronze,USA,United States,2024 Paris,Skateboarding,Men's,Street
Summer,2024,Gold,AUS,Australia,2024 Paris,Skateboarding,Women's,Park
Summer,2024,Silver,JPN,Japan,2024 Paris,Skateboarding,Women's,Park
Summer,2024,Bronze,GBR,Great Britain,2024 Paris,Skateboarding,Women's,Park
Summer,2024,Gold,JPN,Japan,2024 Paris,Skateboarding,Women's,Street
Summer,2024,Silver,JPN,Japan,2024 Paris,Skateboarding,Women's,Street
Summer,2024,Bronze,BRA,Brazil,2024 Paris,Skateboarding,Women's,Street
Summer,2024,Gold,GBR,Great Britain,2024 Paris,Sport Climbing,Men's,"Bouldering, Lead & Speed Combined"
Summer,2024,Silver,JPN,Japan,2024 Paris,Sport Climbing,Men's,"Bouldering, Lead & Speed Combined"
Summer,2024,Bronze,AUT,Austria,2024 Paris,Sport Climbing,Men's,"Bouldering, Lead & Speed Combined"
Summer,2024,Gold,SLO,Slovenia,2024 Paris,Sport Climbing,Women's,"Bouldering, Lead & Speed Combined"
Summer,2024,Silver,USA,United States,2024 Paris,Sport Climbing,Women's,"Bouldering, Lead & Speed Combined"
Summer,2024,Bronze,AUT,Austria,2024 Paris,Sport Climbing,Women's,"Bouldering, Lead & Speed Combined"
Summer,2024,Gold,INA,Indonesia,2024 Paris,Sport Climbing,Men's,Speed
Summer,2024,Silver,CHN,China,2024 Paris,Sport Climbing,Men's,Speed
Summer,2024,Bronze,USA,United States,2024 Paris,Sport Climbing,Men's,Speed
Summer,2024,Gold,POL,Poland,2024 Paris,Sport Climbing,Women's,Speed
Summer,2024,Silver,CHN,China,2024 Paris,Sport Climbing,Women's,Speed
Summer,2024,Bronze,POL,Poland,2024 Paris,Sport Climbing,Women's,Speed
Summer,2024,Gold,FRA,France,2024 Paris,Surfing,Men's,Shortboard
Summer,2024,Silver,AUS,Australia,2024 Paris,Surfing,Men's,Shortboard
Summer,2024,Bronze,BRA,Brazil,2024 Paris,Surfing,Men's,Shortboard
Summer,2024,Gold,USA,United States,2024 Paris,Surfing,Women's,Shortboard
Summer,2024,Silver,BRA,Brazil,2024 Paris,Surfing,Women's,Shortboard
Summer,2024,Bronze,FRA,France,2024 Paris,Surfing,Women's,Shortboard
Summer,2024,Gold,AUS,Australia,2024 Paris,Swimming,Men's,50m freestyle
Summer,2024,Silver,GBR,Great Britain,2024 Paris,Swimming,Men's,50m freestyle
Summer,2024,Bronze,FRA,France,2024 Paris,Swimming,Men's,50m freestyle
Summer,2024,Gold,CHN,China,2024 Paris,Swimming,Men's,100m freestyle
Summer,2024,Silver,AUS,Australia,2024 Paris,Swimming,Men's,100m freestyle
Summer,2024,Bronze,ROU,Romania,2024 Paris,Swimming,Men's,100m freestyle
Summer,2024,Gold,ROU,Romania,2024 Paris,Swimming,Men's,200m freestyle
Summer,2024,Silver,GBR,Great Britain,2024 Paris,Swimming,Men's,200m freestyle
Summer,2024,Bronze,USA,United States,2024 Paris,Swimming,Men's,200m freestyle
Summer,2024,Gold,GER,Germany,2024 Paris,Swimming,Men's,400m freestyle
Summer,2024,Silver,AUS,Australia,2024 Paris,Swimming,Men's,400m freestyle
Summer,2024,Bronze,KOR,Korea Republic,2024 Paris,Swimming,Men's,400m freestyle
Summer,2024,Gold,IRL,Ireland,2024 Paris,Swimming,Men's,800m freestyle
Summer,2024,Silver,USA,United States,2024 Paris,Swimming,Men's,800m freestyle
Summer,2024,Bronze,ITA,Italy,2024 Paris,Swimming,Men's,800m freestyle
Summer,2024,Gold,USA,United States,2024 Paris,Swimming,Men's,1500m freestyle
Summer,2024,Silver,ITA,Italy,2024 Paris,Swimming,Men's,1500m freestyle
Summer,2024,Bronze,IRL,Ireland,2024 Paris,Swimming,Men's,1500m freestyle
Summer,2024,Gold,ITA,Italy,2024 Paris,Swimming,Men's,100m backstroke
Summer,2024,Silver,CHN,China,2024 Paris,Swimming,Men's,100m backstroke
Summer,2024,Bronze,USA,United States,2024 Paris,Swimming,Men's,100m backstroke
Summer,2024,Gold,HUN,Hungary,2024 Paris,Swimming,Men's,200m backstroke
Summer,2024,Silver,GRE,Greece,2024 Paris,Swimming,Men's,200m backstroke
Summer,2024,Bronze,SUI,Switzerland,2024 Paris,Swimming,Men's,200m backstroke
Summer,2024,Gold,ITA,Italy,2024 Paris,Swimming,Men's,100m breaststroke
Summer,2024,Silver,GBR,Great Britain,2024 Paris,Swimming,Men's,100m breaststroke
Summer,2024,Silver,USA,United States,2024 Paris,Swimming,Men's,100m breaststroke
Summer,2024,Gold,FRA,France,2024 Paris,Swimming,Men's,200m breaststroke
Summer,2024,Silver,AUS,Australia,2024 Paris,Swimming,Men's,200m breaststroke
Summer,2024,Bronze,NED,Netherlands,2024 Paris,Swimming,Men's,200m breaststroke
Summer,2024,Gold,HUN,Hungary,2024 Paris,Swimming,Men's,100m butterfly
Summer,2024,Silver,CAN,Canada,2024 Paris,Swimming,Men's,100m butterfly
Summer,2024,Bronze,CAN,Canada,2024 Paris,Swimming,Men's,100m butterfly
Summer,2024,Gold,FRA,France,2024 Paris,Swimming,Men's,200m butterfly
Summer,2024,Silver,HUN,Hungary,2024 Paris,Swimming,Men's,200m butterfly
Summer,2024,Bronze,CAN,Canada,2024 Paris,Swimming,Men's,200m butterfly
Summer,2024,Gold,FRA,France,2024 Paris,Swimming,Men's,200m individual medley
Summer,2024,Silver,GBR,Great Britain,2024 Paris,Swimming,Men's,200m individual medley
Summer,2024,Bronze,CHN,China,2024 Paris,Swimming,Men's,200m individual medley
Summer,2024,Gold,FRA,France,2024 Paris,Swimming,Men's,400m individual medley
Summer,2024,Silver,JPN,Japan,2024 Paris,Swimming,Men's,400m individual medley
Summer,2024,Bronze,USA,United States,2024 Paris,Swimming,Men's,400m individual medley
Summer,2024,Gold,USA,United States,2024 Paris,Swimming,Men's,4x100m freestyle relay
Summer,2024,Silver,AUS,Australia,2024 Paris,Swimming,Men's,4x100m freestyle relay
Summer,2024,Bronze,ITA,Italy,2024 Paris,Swimming,Men's,4x100m freestyle relay
Summer,2024,Gold,GBR,Great Britain,2024 Paris,Swimming,Men's,4x200m freestyle relay
Summer,2024,Silver,USA,United States,2024 Paris,Swimming,Men's,4x200m freestyle relay
Summer,2024,Bronze,AUS,Australia,2024 Paris,Swimming,Men's,4x200m freestyle relay
Summer,2024,Gold,CHN,China,2024 Paris,Swimming,Men's,4x100m medley relay
Summer,2024,Silver,USA,United States,2024 Paris,Swimming,Men's,4x100m medley relay
Summer,2024,Bronze,FRA,France,2024 Paris,Swimming,Men's,4x100m medley relay
Summer,2024,Gold,SWE,Sweden,2024 Paris,Swimming,Women's,50m freestyle
Summer,2024,Silver,AUS,Australia,2024 Paris,Swimming,Women's,50m freestyle
Summer,2024,Bronze,CHN,China,2024 Paris,Swimming,Women's,50m freestyle
Summer,2024,Gold,SWE,Sweden,2024 Paris,Swimming,Women's,100m freestyle
Summer,2024,Silver,USA,United States,2024 Paris,Swimming,Women's,100m freestyle
Summer,2024,Bronze,HKG,"Hong Kong, China",2024 Paris,Swimming,Women's,100m freestyle
Summer,2024,Gold,AUS,Australia,2024 Paris,Swimming,Women's,200m freestyle
Summer,2024,Silver,AUS,Australia,2024 Paris,Swimming,Women's,200m freestyle
Summer,2024,Bronze,HKG,"Hong Kong, China",2024 Paris,Swimming,Women's,200m freestyle
Summer,2024,Gold,AUS,Australia,2024 Paris,Swimming,Women's,400m freestyle
Summer,2024,Silver,CAN,Canada,2024 Paris,Swimming,Women's,400m freestyle
Summer,2024,Bronze,USA,United States,2024 Paris,Swimming,Women's,400m freestyle
Summer,2024,Gold,USA,United States,2024 Paris,Swimming,Women's,800m freestyle
Summer,2024,Silver,AUS,Australia,2024 Paris,Swimming,Women's,800m freestyle
Summer,2024,Bronze,USA,United States,2024 Paris,Swimming,Women's,800m freestyle
Summer,2024,Gold,USA,United States,2024 Paris,Swimming,Women's,1500m freestyle
Summer,2024,Silver,FRA,France,2024 Paris,Swimming,Women's,1500m freestyle
Summer,2024,Bronze,GER,Germany,2024 Paris,Swimming,Women's,1500m freestyle
Summer,2024,Gold,AUS,Australia,2024 Paris,Swimming,Women's,100m backstroke
Summer,2024,Silver,USA,United States,2024 Paris,Swimming,Women's,100m backstroke
Summer,2024,Bronze,USA,United States,2024 Paris,Swimming,Women's,100m backstroke
Summer,2024,Gold,AUS,Australia,2024 Paris,Swimming,Women's,200m backstroke
Summer,2024,Silver,USA,United States,2024 Paris,Swimming,Women's,200m backstroke
Summer,2024,Bronze,CAN,Canada,2024 Paris,Swimming,Women's,200m backstroke
Summer,2024,Gold,RSA,South Africa,2024 Paris,Swimming,Women's,100m breaststroke
Summer,2024,Silver,CHN,China,2024 Paris,Swimming,Women's,100m breaststroke
Summer,2024,Bronze,IRL,Ireland,2024 Paris,Swimming,Women's,100m breaststroke
Summer,2024,Gold,USA,United States,2024 Paris,Swimming,Women's,200m breaststroke
Summer,2024,Silver,RSA,South Africa,2024 Paris,Swimming,Women's,200m breaststroke
Summer,2024,Bronze,NED,Netherlands,2024 Paris,Swimming,Women's,200m breaststroke
Summer,2024,Gold,USA,United States,2024 Paris,Swimming,Women's,100m butterfly
Summer,2024,Silver,USA,United States,2024 Paris,Swimming,Women's,100m butterfly
Summer,2024,Bronze,CHN,China,2024 Paris,Swimming,Women's,100m butterfly
Summer,2024,Gold,CAN,Canada,2024 Paris,Swimming,Women's,200m butterfly
Summer,2024,Silver,USA,United States,2024 Paris,Swimming,Women's,200m butterfly
Summer,2024,Bronze,CHN,China,2024 Paris,Swimming,Women's,200m butterfly
Summer,2024,Gold,CAN,Canada,2024 Paris,Swimming,Women's,200m individual medley
Summer,2024,Silver,USA,United States,2024 Paris,Swimming,Women's,200m individual medley
Summer,2024,Bronze,AUS,Australia,2024 Paris,Swimming,Women's,200m individual medley
Summer,2024,Gold,CAN,Canada,2024 Paris,Swimming,Women's,400m individual medley
Summer,2024,Silver,USA,United States,2024 Paris,Swimming,Women's,400m individual medley
Summer,2024,Bronze,USA,United States,2024 Paris,Swimming,Women's,400m individual medley
Summer,2024,Gold,AUS,Australia,2024 Paris,Swimming,Women's,4x100m freestyle relay
Summer,2024,Silver,USA,United States,2024 Paris,Swimming,Women's,4x100m freestyle relay
Summer,2024,Bronze,CHN,China,2024 Paris,Swimming,Women's,4x100m freestyle relay
Summer,2024,Gold,AUS,Australia,2024 Paris,Swimming,Women's,4x200m freestyle relay
Summer,2024,Silver,USA,United States,2024 Paris,Swimming,Women's,4x200m freestyle relay
Summer,2024,Bronze,CHN,China,2024 Paris,Swimming,Women's,4x200m freestyle relay
Summer,2024,Gold,USA,United States,2024 Paris,Swimming,Women's,4x100m medley relay
Summer,2024,Silver,AUS,Australia,2024 Paris,Swimming,Women's,4x100m medley relay
Summer,2024,Bronze,CHN,China,2024 Paris,Swimming,Women's,4x100m medley relay
Summer,2024,Gold,USA,United States,2024 Paris,Swimming,Mixed,4x100m medley relay
Summer,2024,Silver,CHN,China,2024 Paris,Swimming,Mixed,4x100m medley relay
Summer,2024,Bronze,AUS,Australia,2024 Paris,Swimming,Mixed,4x100m medley relay
Summer,2024,Gold,CHN,China,2024 Paris,Table Tennis,Men's,singles
Summer,2024,Silver,SWE,Sweden,2024 Paris,Table Tennis,Men's,singles
Summer,2024,Bronze,FRA,France,2024 Paris,Table Tennis,Men's,singles
Summer,2024,Gold,CHN,China,2024 Paris,Table Tennis,Men's,team
Summer,2024,Silver,SWE,Sweden,2024 Paris,Table Tennis,Men's,team
Summer,2024,Bronze,FRA,France,2024 Paris,Table Tennis,Men's,team
Summer,2024,Gold,CHN,China,2024 Paris,Table Tennis,Women's,singles
Summer,2024,Silver,CHN,China,2024 Paris,Table Tennis,Women's,singles
Summer,2024,Bronze,JPN,Japan,2024 Paris,Table Tennis,Women's,singles
Summer,2024,Gold,CHN,China,2024 Paris,Table Tennis,Women's,team
Summer,2024,Silver,JPN,Japan,2024 Paris,Table Tennis,Women's,team
Summer,2024,Bronze,KOR,Korea Republic,2024 Paris,Table Tennis,Women's,team
Summer,2024,Gold,CHN,China,2024 Paris,Table Tennis,Mixed,doubles
Summer,2024,Silver,PRK,Korea DPR,2024 Paris,Table Tennis,Mixed,doubles
Summer,2024,Bronze,KOR,Korea Republic,2024 Paris,Table Tennis,Mixed,doubles
Summer,2024,Gold,KOR,Korea Republic,2024 Paris,Taekwondo,Men's,- 58 kg
Summer,2024,Silver,AZE,Azerbaijan,2024 Paris,Taekwondo,Men's,- 58 kg
Summer,2024,Bronze,FRA,France,2024 Paris,Taekwondo,Men's,- 58 kg
Summer,2024,Bronze,TUN,Tunisia,2024 Paris,Taekwondo,Men's,- 58 kg
Summer,2024,Gold,UZB,Uzbekistan,2024 Paris,Taekwondo,Men's,58 - 68 kg
Summer,2024,Silver,JOR,Jordan,2024 Paris,Taekwondo,Men's,58 - 68 kg
Summer,2024,Bronze,BRA,Brazil,2024 Paris,Taekwondo,Men's,58 - 68 kg
Summer,2024,Bronze,CHN,China,2024 Paris,Taekwondo,Men's,58 - 68 kg
Summer,2024,Gold,TUN,Tunisia,2024 Paris,Taekwondo,Men's,68 - 80 kg
Summer,2024,Silver,IRI,Iran,2024 Paris,Taekwondo,Men's,68 - 80 kg
Summer,2024,Bronze,DEN,Denmark,2024 Paris,Taekwondo,Men's,68 - 80 kg
Summer,2024,Bronze,ITA,Italy,2024 Paris,Taekwondo,Men's,68 - 80 kg
Summer,2024,Gold,IRI,Iran,2024 Paris,Taekwondo,Men's,+ 80 kg
Summer,2024,Silver,GBR,Great Britain,2024 Paris,Taekwondo,Men's,+ 80 kg
Summer,2024,Bronze,CIV,Cote d'Ivoire,2024 Paris,Taekwondo,Men's,+ 80 kg
Summer,2024,Bronze,CUB,Cuba,2024 Paris,Taekwondo,Men's,+ 80 kg
Summer,2024,Gold,THA,Thailand,2024 Paris,Taekwondo,Women's,- 49 kg
Summer,2024,Silver,CHN,China,2024 Paris,Taekwondo,Women's,- 49 kg
Summer,2024,Bronze,CRO,Croatia,2024 Paris,Taekwondo,Women's,- 49 kg
Summer,2024,Bronze,IRI,Iran,2024 Paris,Taekwondo,Women's,- 49 kg
Summer,2024,Gold,KOR,Korea Republic,2024 Paris,Taekwondo,Women's,49 - 57 kg
Summer,2024,Silver,IRI,Iran,2024 Paris,Taekwondo,Women's,49 - 57 kg
Summer,2024,Bronze,BUL,Bulgaria,2024 Paris,Taekwondo,Women's,49 - 57 kg
Summer,2024,Bronze,CAN,Canada,2024 Paris,Taekwondo,Women's,49 - 57 kg
Summer,2024,Gold,HUN,Hungary,2024 Paris,Taekwondo,Women's,57 - 67 kg
Summer,2024,Silver,SRB,Serbia,2024 Paris,Taekwondo,Women's,57 - 67 kg
Summer,2024,Bronze,BEL,Belgium,2024 Paris,Taekwondo,Women's,57 - 67 kg
Summer,2024,Bronze,USA,United States,2024 Paris,Taekwondo,Women's,57 - 67 kg
Summer,2024,Gold,FRA,France,2024 Paris,Taekwondo,Women's,+ 67 kg
Summer,2024,Silver,UZB,Uzbekistan,2024 Paris,Taekwondo,Women's,+ 67 kg
Summer,2024,Bronze,KOR,Korea Republic,2024 Paris,Taekwondo,Women's,+ 67 kg
Summer,2024,Bronze,TUR,Turkey,2024 Paris,Taekwondo,Women's,+ 67 kg
Summer,2024,Gold,SRB,Serbia,2024 Paris,Tennis,Men's,singles
Summer,2024,Silver,ESP,Spain,2024 Paris,Tennis,Men's,singles
Summer,2024,Bronze,ITA,Italy,2024 Paris,Tennis,Men's,singles
Summer,2024,Gold,AUS,Australia,2024 Paris,Tennis,Men's,doubles
Summer,2024,Silver,USA,United States,2024 Paris,Tennis,Men's,doubles
Summer,2024,Bronze,USA,United States,2024 Paris,Tennis,Men's,doubles
Summer,2024,Gold,CHN,China,2024 Paris,Tennis,Women's,singles
Summer,2024,Silver,CRO,Croatia,2024 Paris,Tennis,Women's,singles
Summer,2024,Bronze,POL,Poland,2024 Paris,Tennis,Women's,singles
Summer,2024,Gold,ITA,Italy,2024 Paris,Tennis,Women's,doubles
Summer,2024,Silver,AIN,AIN,2024 Paris,Tennis,Women's,doubles
Summer,2024,Bronze,ESP,Spain,2024 Paris,Tennis,Women's,doubles
Summer,2024,Gold,CZE,Czech Republic,2024 Paris,Tennis,Mixed,mixed doubles
Summer,2024,Silver,CHN,China,2024 Paris,Tennis,Mixed,mixed doubles
Summer,2024,Bronze,CAN,Canada,2024 Paris,Tennis,Mixed,mixed doubles
Summer,2024,Gold,AIN,AIN,2024 Paris,Trampoline,Men's,individual
Summer,2024,Silver,CHN,China,2024 Paris,Trampoline,Men's,individual
Summer,2024,Bronze,CHN,China,2024 Paris,Trampoline,Men's,individual
Summer,2024,Gold,GBR,Great Britain,2024 Paris,Trampoline,Women's,individual
Summer,2024,Silver,AIN,AIN,2024 Paris,Trampoline,Women's,individual
Summer,2024,Bronze,CAN,Canada,2024 Paris,Trampoline,Women's,individual
Summer,2024,Gold,GBR,Great Britain,2024 Paris,Triathlon,Men's,individual
Summer,2024,Silver,NZL,New Zealand,2024 Paris,Triathlon,Men's,individual
Summer,2024,Bronze,FRA,France,2024 Paris,Triathlon,Men's,individual
Summer,2024,Gold,FRA,France,2024 Paris,Triathlon,Women's,individual
Summer,2024,Silver,SUI,Switzerland,2024 Paris,Triathlon,Women's,individual
Summer,2024,Bronze,GBR,Great Britain,2024 Paris,Triathlon,Women's,individual
Summer,2024,Gold,GER,Germany,2024 Paris,Triathlon,Mixed,team relay
Summer,2024,Silver,USA,United States,2024 Paris,Triathlon,Mixed,team relay
Summer,2024,Bronze,GBR,Great Britain,2024 Paris,Triathlon,Mixed,team relay
Summer,2024,Gold,FRA,France,2024 Paris,Volleyball,Men's,volleyball
Summer,2024,Silver,POL,Poland,2024 Paris,Volleyball,Men's,volleyball
Summer,2024,Bronze,USA,United States,2024 Paris,Volleyball,Men's,volleyball
Summer,2024,Gold,ITA,Italy,2024 Paris,Volleyball,Women's,volleyball
Summer,2024,Silver,USA,United States,2024 Paris,Volleyball,Women's,volleyball
Summer,2024,Bronze,BRA,Brazil,2024 Paris,Volleyball,Women's,volleyball
Summer,2024,Gold,SRB,Serbia,2024 Paris,Water Polo,Men's,water polo
Summer,2024,Silver,CRO,Croatia,2024 Paris,Water Polo,Men's,water polo
Summer,2024,Bronze,USA,United States,2024 Paris,Water Polo,Men's,water polo
Summer,2024,Gold,ESP,Spain,2024 Paris,Water Polo,Women's,water polo
Summer,2024,Silver,AUS,Australia,2024 Paris,Water Polo,Women's,water polo
Summer,2024,Bronze,NED,Netherlands,2024 Paris,Water Polo,Women's,water polo
Summer,2024,Gold,CHN,China,2024 Paris,Weightlifting,Men's,61kg
Summer,2024,Silver,THA,Thailand,2024 Paris,Weightlifting,Men's,61kg
Summer,2024,Bronze,USA,United States,2024 Paris,Weightlifting,Men's,61kg
Summer,2024,Gold,INA,Indonesia,2024 Paris,Weightlifting,Men's,73kg
Summer,2024,Silver,THA,Thailand,2024 Paris,Weightlifting,Men's,73kg
Summer,2024,Bronze,BUL,Bulgaria,2024 Paris,Weightlifting,Men's,73kg
Summer,2024,Gold,BUL,Bulgaria,2024 Paris,Weightlifting,Men's,89kg
Summer,2024,Silver,COL,Colombia,2024 Paris,Weightlifting,Men's,89kg
Summer,2024,Bronze,ITA,Italy,2024 Paris,Weightlifting,Men's,89kg
Summer,2024,Gold,CHN,China,2024 Paris,Weightlifting,Men's,102kg
Summer,2024,Silver,UZB,Uzbekistan,2024 Paris,Weightlifting,Men's,102kg
Summer,2024,Bronze,AIN,AIN,2024 Paris,Weightlifting,Men's,102kg
Summer,2024,Gold,GEO,Georgia,2024 Paris,Weightlifting,Men's,+ 102kg
Summer,2024,Silver,ARM,Armenia,2024 Paris,Weightlifting,Men's,+ 102kg
Summer,2024,Bronze,BRN,Bahrain,2024 Paris,Weightlifting,Men's,+ 102kg
Summer,2024,Gold,CHN,China,2024 Paris,Weightlifting,Women's,49kg
Summer,2024,Silver,ROU,Romania,2024 Paris,Weightlifting,Women's,49kg
Summer,2024,Bronze,THA,Thailand,2024 Paris,Weightlifting,Women's,49kg
Summer,2024,Gold,CHN,China,2024 Paris,Weightlifting,Women's,59kg
Summer,2024,Silver,CAN,Canada,2024 Paris,Weightlifting,Women's,59kg
Summer,2024,Bronze,TPE,Chinese Taipei,2024 Paris,Weightlifting,Women's,59kg
Summer,2024,Gold,USA,United States,2024 Paris,Weightlifting,Women's,71kg
Summer,2024,Silver,COL,Colombia,2024 Paris,Weightlifting,Women's,71kg
Summer,2024,Bronze,ECU,Ecuador,2024 Paris,Weightlifting,Women's,71kg
Summer,2024,Gold,NOR,Norway,2024 Paris,Weightlifting,Women's,81kg
Summer,2024,Silver,EGY,Egypt,2024 Paris,Weightlifting,Women's,81kg
Summer,2024,Bronze,ECU,Ecuador,2024 Paris,Weightlifting,Women's,81kg
Summer,2024,Gold,CHN,China,2024 Paris,Weightlifting,Women's,+ 81kg
Summer,2024,Silver,KOR,Korea Republic,2024 Paris,Weightlifting,Women's,+ 81kg
Summer,2024,Bronze,GBR,Great Britain,2024 Paris,Weightlifting,Women's,+ 81kg
Summer,2024,Gold,JPN,Japan,2024 Paris,Wrestling Freestyle,Men's,57kg
Summer,2024,Silver,USA,United States,2024 Paris,Wrestling Freestyle,Men's,57kg
Summer,2024,Bronze,IND,India,2024 Paris,Wrestling Freestyle,Men's,57kg
Summer,2024,Bronze,UZB,Uzbekistan,2024 Paris,Wrestling Freestyle,Men's,57kg
Summer,2024,Gold,JPN,Japan,2024 Paris,Wrestling Freestyle,Men's,65kg
Summer,2024,Silver,IRI,Iran,2024 Paris,Wrestling Freestyle,Men's,65kg
Summer,2024,Bronze,ALB,Albania,2024 Paris,Wrestling Freestyle,Men's,65kg
Summer,2024,Bronze,PUR,Puerto Rico,2024 Paris,Wrestling Freestyle,Men's,65kg
Summer,2024,Gold,UZB,Uzbekistan,2024 Paris,Wrestling Freestyle,Men's,74kg
Summer,2024,Silver,JPN,Japan,2024 Paris,Wrestling Freestyle,Men's,74kg
Summer,2024,Bronze,ALB,Albania,2024 Paris,Wrestling Freestyle,Men's,74kg
Summer,2024,Bronze,USA,United States,2024 Paris,Wrestling Freestyle,Men's,74kg
Summer,2024,Gold,BUL,Bulgaria,2024 Paris,Wrestling Freestyle,Men's,86kg
Summer,2024,Silver,IRI,Iran,2024 Paris,Wrestling Freestyle,Men's,86kg
Summer,2024,Bronze,GRE,Greece,2024 Paris,Wrestling Freestyle,Men's,86kg
Summer,2024,Bronze,USA,United States,2024 Paris,Wrestling Freestyle,Men's,86kg
Summer,2024,Gold,BRN,Bahrain,2024 Paris,Wrestling Freestyle,Men's,97kg
Summer,2024,Silver,GEO,Georgia,2024 Paris,Wrestling Freestyle,Men's,97kg
Summer,2024,Bronze,AZE,Azerbaijan,2024 Paris,Wrestling Freestyle,Men's,97kg
Summer,2024,Bronze,IRI,Iran,2024 Paris,Wrestling Freestyle,Men's,97kg
Summer,2024,Gold,GEO,Georgia,2024 Paris,Wrestling Freestyle,Men's,125kg
Summer,2024,Silver,IRI,Iran,2024 Paris,Wrestling Freestyle,Men's,125kg
Summer,2024,Bronze,AZE,Azerbaijan,2024 Paris,Wrestling Freestyle,Men's,125kg
Summer,2024,Bronze,TUR,Turkey,2024 Paris,Wrestling Freestyle,Men's,125kg
Summer,2024,Gold,USA,United States,2024 Paris,Wrestling Freestyle,Women's,50kg
Summer,2024,Silver,CUB,Cuba,2024 Paris,Wrestling Freestyle,Women's,50kg
Summer,2024,Bronze,CHN,China,2024 Paris,Wrestling Freestyle,Women's,50kg
Summer,2024,Bronze,JPN,Japan,2024 Paris,Wrestling Freestyle,Women's,50kg
Summer,2024,Gold,JPN,Japan,2024 Paris,Wrestling Freestyle,Women's,53kg
Summer,2024,Silver,ECU,Ecuador,2024 Paris,Wrestling Freestyle,Women's,53kg
Summer,2024,Bronze,CHN,China,2024 Paris,Wrestling Freestyle,Women's,53kg
Summer,2024,Bronze,PRK,Korea DPR,2024 Paris,Wrestling Freestyle,Women's,53kg
Summer,2024,Gold,JPN,Japan,2024 Paris,Wrestling Freestyle,Women's,57kg
